ID;Year_Birth;Age;AgeGroup;Education;Marital_Status;Income;IncomeGroup;Kidhome;Teenhome;Dt_Customer;Recency;DtGroup;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;DealPurchasesGroup;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;RecencyProp;AcceptedCmp2;ComplainNoYes;Complain;Z_CostContact;Z_Revenue;Response;WebVisitGroup;AcceptedCmp1Group;AcceptedCmp2Group;AcceptedCmp3Group;AcceptedCmp4Group;AcceptedCmp5Group
10669;1981;33;25-34 y.o.;Graduation;Married;54386.0;Middle Class;0;1;17/05/2013;8;Unknown;277;21;64;62;21;25;Yes;2;3;2;10;3;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
2918;1981;33;25-34 y.o.;Graduation;Divorced;28510.0;Middle Class;1;1;13/04/2013;72;Unknown;44;5;19;0;4;19;Yes;3;2;0;4;5;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5735;1991;23;18-24 y.o.;Master;Single;90638.0;Upper Class;0;0;13/02/2014;29;Unknown;1156;120;915;94;144;96;Yes;1;3;4;10;1;0;0;1;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;Yes
359;1950;64;55-64 y.o.;Graduation;Together;48070.0;Middle Class;0;1;13/01/2013;33;Unknown;373;14;83;6;9;19;Yes;3;8;2;6;7;0;0;0;0;2 months;0;Yes;1;3;11;0;High Freq Visit;No;No;No;No;No
8387;1957;57;55-64 y.o.;Graduation;Married;43140.0;Middle Class;0;1;05/01/2013;68;Unknown;134;8;76;6;0;11;Yes;1;4;1;5;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1829;1961;53;45-54 y.o.;PhD;Divorced;54959.0;Middle Class;0;1;19/01/2013;55;Unknown;1148;0;60;0;0;24;Yes;3;9;5;4;7;0;1;0;0;2 months;0;No;0;3;11;1;High Freq Visit;No;No;No;Yes;No
3839;1958;56;55-64 y.o.;Basic;Single;15056.0;Lower Class;1;1;03/05/2013;76;Unknown;6;12;3;21;6;40;Yes;5;2;2;3;5;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9392;1971;43;35-44 y.o.;Graduation;Single;26954.0;Middle Class;1;0;08/05/2014;17;Unknown;4;1;11;0;0;1;Yes;1;1;0;2;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
2292;1985;29;25-34 y.o.;Graduation;Single;22327.0;Lower Class;1;0;02/08/2013;94;Unknown;5;4;8;2;0;5;Yes;1;1;0;3;5;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10466;1965;49;45-54 y.o.;Graduation;Married;44393.0;Middle Class;1;1;22/08/2013;86;Unknown;24;2;20;2;2;10;Yes;2;1;0;4;4;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
9855;1952;62;55-64 y.o.;PhD;Single;62000.0;Middle Class;0;1;25/08/2013;25;Unknown;899;0;101;0;0;20;Yes;1;6;6;13;4;0;0;0;1;1 month;0;No;0;3;11;0;Low Freq Visit;Yes;No;No;No;No
4088;1962;52;45-54 y.o.;PhD;Together;31497.0;Middle Class;0;1;06/12/2012;22;Unknown;108;1;28;13;1;4;Yes;2;3;1;4;8;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5231;1974;40;35-44 y.o.;2n Cycle;Married;45894.0;Middle Class;0;2;27/02/2014;15;Unknown;27;2;7;0;2;13;Yes;1;1;0;3;5;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
590;1970;44;35-44 y.o.;Master;Divorced;78579.0;Upper Class;0;0;22/12/2012;35;Unknown;816;66;549;216;66;99;Yes;1;5;6;4;3;0;0;0;0;2 months;0;No;0;3;11;1;Low Freq Visit;No;No;No;No;No
8732;1969;45;45-54 y.o.;Master;Widow;67369.0;Middle Class;0;1;17/11/2012;81;Unknown;1298;0;70;37;14;42;Yes;4;7;4;10;4;0;1;1;0;3 months;0;No;0;3;11;1;Low Freq Visit;No;No;No;Yes;Yes
2315;1960;54;45-54 y.o.;Graduation;Divorced;58401.0;Middle Class;0;1;20/04/2014;55;Unknown;10;0;11;17;29;29;Yes;1;1;2;2;4;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
3515;1952;62;55-64 y.o.;Graduation;Single;62307.0;Middle Class;0;1;17/02/2014;94;Unknown;87;13;34;10;6;10;Yes;1;4;0;4;5;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
2245;1969;45;45-54 y.o.;Master;Married;43641.0;Middle Class;1;1;22/04/2013;50;Unknown;57;2;51;4;2;23;Yes;3;2;1;4;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6283;1968;46;45-54 y.o.;Master;Divorced;63841.0;Middle Class;0;1;21/04/2013;64;Unknown;635;15;100;20;7;131;Yes;1;9;3;9;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
2246;1965;49;45-54 y.o.;2n Cycle;Married;46891.0;Middle Class;0;1;01/09/2013;91;Unknown;43;12;23;29;15;61;Yes;1;2;1;4;4;0;0;0;0;3 months+;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
6606;1969;45;45-54 y.o.;Master;Married;70091.0;Middle Class;1;0;31/03/2013;11;Unknown;964;34;137;15;0;11;Yes;2;5;2;10;8;0;1;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;Yes;No
5545;1972;42;35-44 y.o.;PhD;Married;78075.0;Upper Class;0;0;05/04/2014;72;Unknown;572;8;259;34;35;80;Yes;1;3;5;5;1;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
7342;1961;53;45-54 y.o.;2n Cycle;Widow;59184.0;Middle Class;0;1;09/09/2012;6;Unknown;341;142;113;259;151;66;Yes;3;6;6;12;5;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
837;1977;37;35-44 y.o.;Graduation;Married;54809.0;Middle Class;1;1;11/09/2013;0;Unknown;63;6;57;13;13;22;Yes;4;2;1;5;4;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
9500;1959;55;55-64 y.o.;Graduation;Married;58113.0;Middle Class;0;1;25/01/2013;66;Unknown;221;104;169;102;78;84;Yes;3;9;2;8;7;0;0;0;0;3 months;0;Yes;1;3;11;0;High Freq Visit;No;No;No;No;No
3602;1958;56;55-64 y.o.;Master;Married;51412.0;Middle Class;0;1;31/12/2013;42;Unknown;140;3;29;4;5;14;Yes;2;3;2;4;4;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
234;1979;35;35-44 y.o.;Graduation;Divorced;15287.0;Lower Class;1;0;10/10/2012;60;Unknown;1;2;8;4;3;13;Yes;2;1;1;2;7;1;0;0;0;2 months;0;No;0;3;11;1;High Freq Visit;No;No;Yes;No;No
2995;1957;57;55-64 y.o.;Master;Together;66636.0;Middle Class;0;0;17/08/2013;64;Unknown;291;10;689;84;10;0;Yes;1;3;4;9;1;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
1118;1956;58;55-64 y.o.;Master;Married;50965.0;Middle Class;0;1;20/02/2013;87;Unknown;544;13;85;8;6;29;Yes;3;10;4;5;8;1;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;Yes;No;No
7789;1965;49;45-54 y.o.;PhD;Married;84618.0;Upper Class;0;0;22/11/2013;96;Unknown;684;100;801;21;66;0;Yes;1;6;9;10;2;0;0;1;0;3 months+;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;Yes
3068;1990;24;18-24 y.o.;Graduation;Married;18351.0;Lower Class;0;0;29/10/2013;1;Unknown;1;12;9;0;14;7;Yes;1;2;0;3;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
8955;1957;57;55-64 y.o.;PhD;Together;40451.0;Middle Class;0;2;16/02/2014;54;Unknown;35;0;4;0;0;10;Yes;1;1;1;2;5;1;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;Yes;No;No
945;1965;49;45-54 y.o.;Graduation;Together;36317.0;Middle Class;0;1;22/05/2013;53;Unknown;87;3;25;3;2;13;Yes;2;3;0;4;7;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5644;1957;57;55-64 y.o.;Graduation;Together;42213.0;Middle Class;0;1;12/10/2013;96;Unknown;309;3;24;4;3;20;Yes;2;5;1;7;7;0;1;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;Yes;No
7192;1955;59;55-64 y.o.;Graduation;Together;65748.0;Middle Class;0;1;15/04/2013;58;Unknown;172;73;93;95;78;34;Yes;2;2;4;10;1;0;0;0;0;2 months;0;Yes;1;3;11;0;Low Freq Visit;No;No;No;No;No
2324;1972;42;35-44 y.o.;Graduation;Together;77044.0;Upper Class;0;1;27/10/2013;12;Unknown;625;38;242;50;34;76;Yes;2;7;11;11;4;1;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;Yes;No;No
697;1969;45;45-54 y.o.;Graduation;Together;74918.0;Upper Class;0;0;12/03/2013;78;Unknown;972;59;913;25;19;59;Yes;1;5;9;6;3;0;0;1;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;Yes
3439;1972;42;35-44 y.o.;Graduation;Married;56721.0;Middle Class;1;1;31/10/2012;64;Unknown;157;6;39;6;13;75;Yes;5;4;1;5;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1506;1975;39;35-44 y.o.;Graduation;Single;42160.0;Middle Class;1;1;28/06/2013;26;Unknown;48;9;45;3;15;20;Yes;4;2;1;4;6;0;0;0;0;1 month;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
232;1965;49;45-54 y.o.;Graduation;Single;61559.0;Middle Class;0;1;17/07/2013;8;Unknown;279;83;88;32;14;34;Yes;1;4;2;10;3;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
8876;1963;51;45-54 y.o.;PhD;Together;33629.0;Middle Class;1;1;08/08/2012;49;Unknown;132;0;16;0;0;4;Yes;5;3;1;4;9;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
4500;1991;23;18-24 y.o.;PhD;Together;68682.0;Middle Class;0;0;06/10/2013;56;Unknown;919;0;505;99;30;45;Yes;1;4;9;10;2;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
9739;1963;51;45-54 y.o.;Graduation;Single;34377.0;Middle Class;0;1;19/01/2013;55;Unknown;62;0;22;3;1;26;Yes;2;2;2;2;7;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1176;1973;41;35-44 y.o.;Graduation;Married;26228.0;Middle Class;1;0;22/09/2013;50;Unknown;2;6;4;3;1;9;Yes;1;1;0;2;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1627;1957;57;55-64 y.o.;2n Cycle;Divorced;77297.0;Upper Class;0;0;26/01/2013;84;Unknown;408;61;109;48;122;41;Yes;1;5;7;9;4;0;0;0;1;3 months;0;No;0;3;11;0;Low Freq Visit;Yes;No;No;No;No
938;1981;33;25-34 y.o.;Graduation;Married;40211.0;Middle Class;1;1;30/07/2013;30;Unknown;51;1;7;2;1;25;Yes;2;2;1;2;8;1;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;Yes;No;No
2740;1958;56;55-64 y.o.;PhD;Widow;33438.0;Middle Class;1;1;22/09/2013;81;Unknown;62;1;16;3;2;6;Yes;4;2;1;4;5;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
257;1959;55;55-64 y.o.;PhD;Married;75032.0;Upper Class;0;1;28/04/2013;74;Unknown;952;12;180;47;12;12;Yes;2;5;4;9;3;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
4058;1955;59;55-64 y.o.;PhD;Single;61284.0;Middle Class;0;0;12/10/2013;76;Unknown;618;15;106;20;7;45;Yes;1;11;2;8;6;0;1;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;Yes;No
7736;1986;28;25-34 y.o.;Graduation;Married;22518.0;Lower Class;1;0;22/10/2012;36;Unknown;11;7;12;2;2;27;Yes;2;2;1;2;5;1;0;0;0;2 months;0;No;0;3;11;1;High Freq Visit;No;No;Yes;No;No
8210;1975;39;35-44 y.o.;Master;Married;54730.0;Middle Class;0;1;15/08/2013;64;Unknown;318;3;17;4;7;56;Yes;5;4;1;8;4;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
833;1955;59;55-64 y.o.;Master;Married;38452.0;Middle Class;1;1;30/03/2014;62;Unknown;56;0;14;0;0;2;Yes;3;3;0;3;7;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6230;1971;43;35-44 y.o.;Graduation;Divorced;44421.0;Middle Class;1;1;15/02/2013;53;Unknown;110;5;59;7;1;7;Yes;5;5;0;4;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7325;1986;28;25-34 y.o.;PhD;Together;38197.0;Middle Class;1;0;29/06/2013;86;Unknown;23;0;11;2;1;3;Yes;1;1;0;3;5;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1307;1978;36;35-44 y.o.;Graduation;Divorced;41986.0;Middle Class;0;1;09/02/2014;15;Unknown;27;5;8;8;3;12;Yes;3;3;0;4;4;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
1502;1983;31;25-34 y.o.;Graduation;Together;28427.0;Middle Class;1;0;21/03/2013;67;Unknown;18;3;19;3;3;6;Yes;2;2;0;3;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6211;1976;38;35-44 y.o.;PhD;Together;37395.0;Middle Class;1;0;02/05/2014;47;Unknown;18;0;9;0;1;11;Yes;1;1;0;3;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
843;1971;43;35-44 y.o.;Graduation;Married;64722.0;Middle Class;1;0;26/05/2014;47;Unknown;303;0;280;60;147;15;Yes;4;8;2;11;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
4174;1956;58;55-64 y.o.;Master;Together;55249.0;Middle Class;0;1;17/04/2014;81;Unknown;97;1;19;2;0;11;Yes;1;2;1;4;3;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
9757;1972;42;35-44 y.o.;Graduation;Together;84906.0;Upper Class;0;0;04/10/2013;98;Unknown;997;15;414;99;30;76;Yes;1;5;6;12;2;0;1;1;0;3 months+;1;No;0;3;11;0;Low Freq Visit;No;Yes;No;Yes;Yes
6918;1989;25;25-34 y.o.;Graduation;Married;28691.0;Middle Class;1;0;04/07/2013;56;Unknown;5;4;13;8;0;4;Yes;1;1;0;3;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
286;1952;62;55-64 y.o.;Graduation;Single;44213.0;Middle Class;1;1;29/11/2013;48;Unknown;95;11;35;0;4;7;Yes;4;2;1;5;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
11086;1984;30;25-34 y.o.;Basic;Single;25707.0;Middle Class;1;0;18/01/2014;18;Unknown;1;6;2;3;6;3;Yes;1;1;0;3;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1921;1967;47;45-54 y.o.;PhD;Married;59062.0;Middle Class;2;1;03/10/2013;74;Unknown;46;1;12;3;0;9;Yes;2;2;0;3;4;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
4138;1962;52;45-54 y.o.;Graduation;Single;76624.0;Upper Class;0;1;24/05/2014;68;Unknown;411;106;147;54;115;66;Yes;1;5;10;7;1;1;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;Yes;No;No
7718;1947;67;65+ y.o.;Master;Together;66000.0;Middle Class;0;0;20/04/2014;36;Unknown;244;51;270;101;0;45;Yes;1;1;3;5;1;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
1291;1978;36;35-44 y.o.;PhD;Together;27683.0;Middle Class;1;0;04/08/2012;90;Unknown;152;9;121;12;12;45;Yes;4;6;2;4;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
803;1968;46;45-54 y.o.;Graduation;Together;40521.0;Middle Class;1;1;05/04/2013;82;Unknown;12;0;5;0;0;4;Yes;1;0;1;2;5;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
4298;1973;41;35-44 y.o.;PhD;Together;20427.0;Lower Class;1;0;24/03/2014;63;Unknown;5;0;4;0;0;1;Yes;1;1;0;2;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10833;1975;39;35-44 y.o.;Graduation;Married;65106.0;Middle Class;0;1;24/05/2014;55;Unknown;790;19;133;12;0;19;Yes;3;8;3;13;6;0;1;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;Yes;No
9606;1965;49;45-54 y.o.;PhD;Married;69969.0;Middle Class;0;0;27/08/2013;64;Unknown;882;29;514;38;29;44;Yes;1;4;2;6;3;0;0;1;1;3 months;0;No;0;3;11;1;Low Freq Visit;Yes;No;No;No;Yes
8534;1952;62;55-64 y.o.;Graduation;Married;67433.0;Middle Class;0;2;16/07/2013;51;Unknown;615;28;259;12;48;30;Yes;4;6;5;13;4;0;1;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;Yes;No
5153;1967;47;45-54 y.o.;PhD;Married;77766.0;Upper Class;0;1;22/02/2013;97;Unknown;1004;59;265;115;59;27;Yes;2;11;10;11;6;1;0;0;0;3 months+;0;No;0;3;11;1;High Freq Visit;No;No;Yes;No;No
961;1972;42;35-44 y.o.;Graduation;Married;74716.0;Upper Class;0;1;12/09/2013;92;Unknown;133;27;421;13;195;71;Yes;2;7;3;5;4;0;0;0;0;3 months+;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
5011;1963;51;45-54 y.o.;Graduation;Divorced;68118.0;Middle Class;0;1;18/10/2013;51;Unknown;595;23;123;10;23;154;Yes;2;8;9;4;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6653;1970;44;35-44 y.o.;PhD;Married;55158.0;Middle Class;1;1;30/07/2012;72;Unknown;293;0;87;4;11;23;Yes;4;7;2;5;7;0;0;0;0;3 months;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
9094;1955;59;55-64 y.o.;2n Cycle;Married;62972.0;Middle Class;0;1;03/08/2012;39;Unknown;313;15;47;20;0;192;Yes;2;7;4;3;6;0;0;0;0;2 months;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
810;1975;39;35-44 y.o.;Graduation;Married;74190.0;Upper Class;0;1;12/05/2014;49;Unknown;151;81;86;168;91;64;Yes;2;4;2;11;2;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
5493;1976;38;35-44 y.o.;Graduation;Married;39356.0;Middle Class;1;1;19/03/2014;21;Unknown;15;0;2;0;0;6;Yes;1;1;0;2;6;1;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;Yes;No;No
2147;1969;45;45-54 y.o.;Graduation;Together;76653.0;Upper Class;0;0;16/08/2013;91;Unknown;736;63;946;219;189;126;Yes;1;4;7;11;2;0;0;1;1;3 months+;0;No;0;3;11;0;Low Freq Visit;Yes;No;No;No;Yes
5107;1973;41;35-44 y.o.;PhD;Divorced;35860.0;Middle Class;1;1;19/05/2014;37;Unknown;15;0;8;4;2;20;Yes;2;1;1;2;5;1;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;Yes;No;No
3979;1983;31;25-34 y.o.;PhD;Divorced;90687.0;Upper Class;0;0;22/05/2013;98;Unknown;982;17;672;23;34;51;Yes;1;6;2;8;2;0;0;1;0;3 months+;0;No;0;3;11;1;Low Freq Visit;No;No;No;No;Yes
6049;1982;32;25-34 y.o.;Master;Together;73450.0;Upper Class;0;0;05/12/2013;85;Unknown;1142;51;415;90;69;37;Yes;1;7;8;11;3;1;0;0;1;3 months;0;No;0;3;11;0;Low Freq Visit;Yes;No;Yes;No;No
8147;1960;54;45-54 y.o.;Graduation;Married;31454.0;Middle Class;1;1;06/07/2013;40;Unknown;28;0;11;0;0;9;Yes;3;2;0;3;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1857;1952;62;55-64 y.o.;Graduation;Single;47139.0;Middle Class;1;1;06/03/2014;2;Unknown;46;0;12;0;2;23;Yes;2;2;1;2;7;0;0;0;0;1 month;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
3910;1975;39;35-44 y.o.;Graduation;Divorced;83829.0;Upper Class;0;0;08/10/2013;78;Unknown;897;161;430;186;161;27;No;0;4;7;6;1;1;0;1;1;3 months;0;No;0;3;11;1;Low Freq Visit;Yes;No;Yes;No;Yes
5207;1963;51;45-54 y.o.;PhD;Married;53378.0;Middle Class;1;1;24/09/2012;41;Unknown;489;6;152;8;6;132;Yes;10;9;4;6;8;0;0;0;0;2 months;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
11114;1970;44;35-44 y.o.;Graduation;Together;19656.0;Lower Class;1;0;08/02/2013;94;Unknown;25;4;9;6;8;32;Yes;3;2;1;3;7;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5429;1948;66;65+ y.o.;PhD;Married;45579.0;Middle Class;0;1;20/08/2013;10;Unknown;145;1;33;2;1;1;Yes;1;4;1;4;6;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9400;1958;56;55-64 y.o.;2n Cycle;Single;85485.0;Upper Class;0;0;21/06/2014;73;Unknown;630;26;611;44;18;54;Yes;1;6;6;6;2;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
1740;1944;70;65+ y.o.;Graduation;Married;55956.0;Middle Class;0;0;07/04/2014;22;Unknown;760;38;104;50;9;38;Yes;2;7;3;4;4;0;1;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;Yes;No
7488;1963;51;45-54 y.o.;Master;Single;64191.0;Middle Class;0;1;22/01/2013;30;Unknown;420;15;186;151;38;15;Yes;3;5;3;13;3;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
195;1972;42;35-44 y.o.;Graduation;Single;38808.0;Middle Class;1;0;26/08/2012;21;Unknown;125;17;52;3;19;30;Yes;4;5;1;4;8;1;0;0;0;1 month;0;No;0;3;11;1;High Freq Visit;No;No;Yes;No;No
635;1966;48;45-54 y.o.;Master;Married;57183.0;Middle Class;1;1;19/03/2013;51;Unknown;464;5;64;7;0;70;Yes;8;9;1;7;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7527;1968;46;45-54 y.o.;Master;Divorced;23748.0;Lower Class;1;0;21/11/2012;97;Unknown;6;6;29;12;15;8;Yes;3;2;1;3;8;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10319;1971;43;35-44 y.o.;Graduation;Married;66303.0;Middle Class;0;1;26/02/2013;56;Unknown;1090;12;96;16;12;60;Yes;4;3;4;11;8;0;1;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;Yes;No
2296;1975;39;35-44 y.o.;Master;Married;37368.0;Middle Class;1;0;16/12/2013;4;Unknown;3;2;11;2;2;10;Yes;1;1;0;2;6;1;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;Yes;No;No
10637;1964;50;45-54 y.o.;Graduation;Married;40800.0;Middle Class;1;2;01/01/2013;77;Unknown;24;0;27;8;30;10;Yes;2;3;0;3;7;0;0;0;0;3 months;0;Yes;1;3;11;0;High Freq Visit;No;No;No;No;No
2931;1978;36;35-44 y.o.;Graduation;Divorced;71847.0;Middle Class;0;0;21/09/2012;95;Unknown;737;21;106;55;63;210;No;0;6;7;9;3;0;0;0;1;3 months+;0;No;0;3;11;0;Low Freq Visit;Yes;No;No;No;No
907;1975;39;35-44 y.o.;Graduation;Married;46149.0;Middle Class;0;1;29/11/2013;36;Unknown;254;6;71;4;0;27;Yes;5;5;1;7;5;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
3698;1983;31;25-34 y.o.;Graduation;Together;78687.0;Upper Class;0;0;09/08/2012;13;Unknown;817;185;687;145;55;241;Yes;1;4;6;8;2;0;0;1;0;1 month;0;No;0;3;11;1;Low Freq Visit;No;No;No;No;Yes
9516;1971;43;35-44 y.o.;2n Cycle;Divorced;49118.0;Middle Class;0;0;18/08/2012;90;Unknown;620;54;239;99;98;119;Yes;2;9;7;10;7;0;1;0;0;3 months;1;No;0;3;11;1;High Freq Visit;No;Yes;No;Yes;No
679;1957;57;55-64 y.o.;PhD;Married;37633.0;Middle Class;1;1;20/09/2012;49;Unknown;13;4;20;0;0;1;Yes;2;1;0;3;9;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7384;1951;63;55-64 y.o.;Master;Together;39767.0;Middle Class;0;0;21/07/2013;18;Unknown;113;61;204;34;26;47;Yes;2;7;1;7;8;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5043;1951;63;55-64 y.o.;Basic;Married;26997.0;Middle Class;0;0;05/11/2012;89;Unknown;7;23;78;133;49;144;Yes;2;4;2;5;7;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5267;1970;44;35-44 y.o.;Graduation;Divorced;33986.0;Middle Class;1;0;14/03/2013;43;Unknown;16;2;18;2;1;5;Yes;1;1;0;3;7;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
339;1972;42;35-44 y.o.;PhD;Married;57091.0;Middle Class;0;1;23/11/2012;82;Unknown;462;0;24;6;0;4;Yes;2;9;2;5;7;0;1;0;0;3 months;0;No;0;3;11;1;High Freq Visit;No;No;No;Yes;No
2516;1969;45;45-54 y.o.;2n Cycle;Married;46831.0;Middle Class;1;1;08/06/2013;84;Unknown;22;2;10;6;4;34;Yes;2;1;2;2;4;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
9010;1972;42;35-44 y.o.;Master;Married;83151.0;Upper Class;0;0;10/02/2013;80;Unknown;968;147;842;137;42;210;Yes;1;5;7;10;2;1;0;1;1;3 months;0;No;0;3;11;1;Low Freq Visit;Yes;No;Yes;No;Yes
378;1971;43;35-44 y.o.;Graduation;Married;52531.0;Middle Class;0;0;30/12/2012;68;Unknown;283;112;151;51;72;125;Yes;2;7;2;10;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
4808;1956;58;55-64 y.o.;Graduation;Married;15759.0;Lower Class;0;0;05/09/2013;12;Unknown;1;2;5;6;0;3;Yes;1;1;0;2;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
